"Subject" "Trial" "Item" "c_Itm" "Vagueness" "c_Vag" "Selection" "c_Sel" "Instruction" "Order" "Quantity" "RT" "RT_log" "switchResponse"
"156" "s01" 156 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 40 dots'" "RtoL" "Large" 624 6.43615036836943 "Expected"
"157" "s01" 157 "06:15:24" -0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 10 dots'" "LtoR" "Large" 695 6.54391184556479 "Expected"
"158" "s01" 158 "16:25:34" -0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 16 dots'" "RtoL" "Small" 805 6.69084227741856 "Expected"
"159" "s01" 159 "26:35:44" 0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 26 dots'" "RtoL" "Small" 1173 7.06731984865348 "Near"
"160" "s01" 160 "36:45:54" 0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 36 dots'" "RtoL" "Small" 714 6.57088296233958 "Far"
"161" "s01" 161 "06:15:24" -0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 24 dots'" "RtoL" "Large" 1050 6.95654544315157 "Expected"
"162" "s01" 162 "16:25:34" -0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 20 dots'" "LtoR" "Large" 615 6.42162226780652 "Expected"
"163" "s01" 163 "26:35:44" 0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 40 dots'" "LtoR" "Small" 571 6.34738920965601 "Far"
"164" "s01" 164 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 50 dots'" "LtoR" "Small" 780 6.65929391968364 "Expected"
"165" "s01" 165 "06:15:24" -0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 20 dots'" "LtoR" "Small" 507 6.22851100359118 "Expected"
"166" "s01" 166 "16:25:34" -0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 30 dots'" "RtoL" "Small" 686 6.53087762772588 "Expected"
"167" "s01" 167 "26:35:44" 0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 30 dots'" "LtoR" "Small" 840 6.73340189183736 "Far"
"168" "s01" 168 "36:45:54" 0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 54 dots'" "LtoR" "Large" 706 6.55961523749324 "Expected"
"169" "s01" 169 "06:15:24" -0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 10 dots'" "LtoR" "Large" 554 6.31716468674728 "Expected"
"170" "s01" 170 "16:25:34" -0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 30 dots'" "RtoL" "Large" 637 6.45676965557216 "Expected"
"171" "s01" 171 "26:35:44" 0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 40 dots'" "LtoR" "Small" 647 6.4723462945009 "Expected"
"172" "s01" 172 "36:45:54" 0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 40 dots'" "RtoL" "Small" 899 6.80128303447162 "Far"
"173" "s01" 173 "06:15:24" -0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 10 dots'" "RtoL" "Large" 806 6.69208374250663 "Expected"
"174" "s01" 174 "16:25:34" -0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 20 dots'" "RtoL" "Large" 734 6.59850902861452 "Expected"
"175" "s01" 175 "26:35:44" 0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 40 dots'" "RtoL" "Small" 589 6.37842618365159 "Expected"
"176" "s01" 176 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 50 dots'" "RtoL" "Small" 1032 6.93925394604151 "Expected"
"177" "s01" 177 "06:15:24" -0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 10 dots'" "RtoL" "Large" 574 6.35262939631957 "Expected"
"178" "s01" 178 "16:25:34" -0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 34 dots'" "LtoR" "Large" 610 6.41345895716736 "Expected"
"179" "s01" 179 "26:35:44" 0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 30 dots'" "RtoL" "Large" 670 6.50727771238501 "Expected"
"180" "s01" 180 "36:45:54" 0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 40 dots'" "LtoR" "Small" 645 6.46925031679577 "Far"
"181" "s01" 181 "06:15:24" -0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 20 dots'" "RtoL" "Small" 601 6.39859493453521 "Expected"
"182" "s01" 182 "16:25:34" -0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 20 dots'" "LtoR" "Large" 938 6.84374994900622 "Expected"
"183" "s01" 183 "26:35:44" 0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 40 dots'" "RtoL" "Small" 724 6.58479139238572 "Expected"
"184" "s01" 184 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 40 dots'" "LtoR" "Large" 493 6.20050917404269 "Expected"
"185" "s01" 185 "06:15:24" -0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 20 dots'" "RtoL" "Large" 671 6.50876913697168 "Expected"
"186" "s01" 186 "16:25:34" -0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 30 dots'" "LtoR" "Small" 617 6.42486902390539 "Expected"
"187" "s01" 187 "26:35:44" 0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 44 dots'" "RtoL" "Large" 579 6.361302477573 "Expected"
"188" "s01" 188 "36:45:54" 0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 40 dots'" "RtoL" "Large" 928 6.8330317327862 "Expected"
"189" "s01" 189 "06:15:24" -0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 20 dots'" "LtoR" "Large" 1261 7.13966033596492 "Expected"
"190" "s01" 190 "16:25:34" -0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 20 dots'" "LtoR" "Small" 1637 7.40062057737113 "Near"
"191" "s01" 191 "26:35:44" 0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 30 dots'" "LtoR" "Large" 744 6.61204103483309 "Expected"
"192" "s01" 192 "36:45:54" 0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 50 dots'" "LtoR" "Small" 614 6.41999492814714 "Expected"
"193" "s10" 1 "06:15:24" -0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 10 dots'" "LtoR" "Large" 2355 7.76429600645052 "Near"
"194" "s10" 2 "16:25:34" -0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 20 dots'" "LtoR" "Large" 3854 8.25686684897431 "Far"
"195" "s10" 3 "26:35:44" 0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 40 dots'" "RtoL" "Small" 2284 7.7336835707759 "Expected"
"196" "s10" 4 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 50 dots'" "RtoL" "Small" 2360 7.76641689801966 "Near"
"197" "s10" 5 "06:15:24" -0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 6 dots'" "LtoR" "Small" 1471 7.29369772060144 "Expected"
"198" "s10" 6 "16:25:34" -0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 20 dots'" "LtoR" "Large" 2366 7.76895604453833 "Near"
"199" "s10" 7 "26:35:44" 0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 26 dots'" "RtoL" "Small" 4059 8.3086919168389 "Expected"
"200" "s10" 8 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 50 dots'" "LtoR" "Small" 4586 8.43076346341785 "Expected"
"201" "s10" 9 "06:15:24" -0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 24 dots'" "RtoL" "Large" 4847 8.48611523584538 "Near"
"202" "s10" 10 "16:25:34" -0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 16 dots'" "RtoL" "Small" 3650 8.20248244657654 "Expected"
"203" "s10" 11 "26:35:44" 0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 30 dots'" "LtoR" "Large" 3682 8.21121136179302 "Expected"
"204" "s10" 12 "36:45:54" 0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 40 dots'" "LtoR" "Large" 1848 7.52185925220163 "Expected"
"205" "s10" 13 "06:15:24" -0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 6 dots'" "RtoL" "Small" 2163 7.67925142595306 "Near"
"206" "s10" 14 "16:25:34" -0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 30 dots'" "LtoR" "Large" 3878 8.2630748358026 "Near"
"207" "s10" 15 "26:35:44" 0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 40 dots'" "LtoR" "Small" 3670 8.20794694104862 "Expected"
"208" "s10" 16 "36:45:54" 0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 50 dots'" "RtoL" "Large" 3106 8.04109100370863 "Near"
"209" "s10" 17 "06:15:24" -0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 10 dots'" "RtoL" "Small" 6271 8.74369111054302 "Expected"
"210" "s10" 18 "16:25:34" -0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 34 dots'" "RtoL" "Large" 3479 8.15450017515194 "Near"
"211" "s10" 19 "26:35:44" 0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 30 dots'" "RtoL" "Large" 1820 7.50659178007084 "Expected"
"212" "s10" 20 "36:45:54" 0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 50 dots'" "LtoR" "Large" 3181 8.06495089174914 "Expected"
"213" "s10" 21 "06:15:24" -0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 10 dots'" "LtoR" "Large" 1760 7.4730690880322 "Expected"
"214" "s10" 22 "16:25:34" -0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 34 dots'" "LtoR" "Large" 2183 7.68845535654994 "Near"
"215" "s10" 23 "26:35:44" 0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 30 dots'" "LtoR" "Large" 3070 8.02943284058124 "Expected"
"216" "s10" 24 "36:45:54" 0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 50 dots'" "LtoR" "Small" 3506 8.16223106548118 "Expected"
"217" "s10" 25 "06:15:24" -0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 20 dots'" "RtoL" "Small" 3643 8.20056279700856 "Expected"
"218" "s10" 26 "16:25:34" -0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 30 dots'" "RtoL" "Small" 3023 8.01400499477946 "Expected"
"219" "s10" 27 "26:35:44" 0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 40 dots'" "LtoR" "Large" 2435 7.79770203551669 "Far"
"220" "s10" 28 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 40 dots'" "RtoL" "Large" 1603 7.37963215260955 "Expected"
"221" "s10" 29 "06:15:24" -0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 10 dots'" "RtoL" "Large" 2000 7.60090245954208 "Expected"
"222" "s10" 30 "16:25:34" -0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 30 dots'" "RtoL" "Large" 1823 7.50823877467866 "Near"
"223" "s10" 31 "26:35:44" 0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 30 dots'" "RtoL" "Small" 3592 8.18646442942209 "Expected"
"224" "s10" 32 "36:45:54" 0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 54 dots'" "LtoR" "Large" 3156 8.05706068196577 "Far"
"225" "s10" 33 "06:15:24" -0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 10 dots'" "RtoL" "Large" 1713 7.44600149832412 "Expected"
"226" "s10" 34 "16:25:34" -0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 30 dots'" "LtoR" "Small" 2544 7.84149292446001 "Expected"
"227" "s10" 35 "26:35:44" 0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 40 dots'" "RtoL" "Small" 2616 7.86940171257709 "Expected"
"228" "s10" 36 "36:45:54" 0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 40 dots'" "RtoL" "Large" 1176 7.06987412845857 "Expected"
"229" "s10" 37 "06:15:24" -0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 20 dots'" "LtoR" "Small" 1487 7.30451594646016 "Expected"
"230" "s10" 38 "16:25:34" -0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 20 dots'" "RtoL" "Large" 2356 7.76472054477148 "Expected"
"231" "s10" 39 "26:35:44" 0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 44 dots'" "RtoL" "Large" 3908 8.27078101316267 "Expected"
"232" "s10" 40 "36:45:54" 0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 40 dots'" "RtoL" "Small" 1514 7.32251043399739 "Near"
"233" "s10" 41 "06:15:24" -0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 24 dots'" "LtoR" "Large" 1950 7.57558465155779 "Near"
"234" "s10" 42 "16:25:34" -0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 20 dots'" "RtoL" "Small" 2197 7.69484807238461 "Expected"
"235" "s10" 43 "26:35:44" 0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 44 dots'" "LtoR" "Large" 2745 7.91753635394363 "Near"
"236" "s10" 44 "36:45:54" 0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 40 dots'" "LtoR" "Small" 2145 7.67089483136212 "Expected"
"237" "s10" 45 "06:15:24" -0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 20 dots'" "RtoL" "Small" 1791 7.49052940206071 "Expected"
"238" "s10" 46 "16:25:34" -0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 20 dots'" "RtoL" "Large" 1422 7.25981961036319 "Expected"
"239" "s10" 47 "26:35:44" 0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 40 dots'" "LtoR" "Small" 2573 7.85282781228174 "Expected"
"240" "s10" 48 "36:45:54" 0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 36 dots'" "RtoL" "Small" 2844 7.95296679092313 "Expected"
"241" "s10" 49 "06:15:24" -0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 20 dots'" "RtoL" "Large" 2014 7.60787807327851 "Near"
"242" "s10" 50 "16:25:34" -0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 16 dots'" "LtoR" "Small" 3552 8.17526610411206 "Expected"
"243" "s10" 51 "26:35:44" 0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 40 dots'" "RtoL" "Large" 3150 8.05515773181968 "Far"
"244" "s10" 52 "36:45:54" 0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 36 dots'" "LtoR" "Small" 2822 7.94520113241276 "Expected"
"245" "s10" 53 "06:15:24" -0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 20 dots'" "LtoR" "Small" 1185 7.07749805356923 "Expected"
"246" "s10" 54 "16:25:34" -0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 30 dots'" "LtoR" "Small" 2448 7.80302664363222 "Expected"
"247" "s10" 55 "26:35:44" 0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 26 dots'" "LtoR" "Small" 3239 8.08301991917133 "Expected"
"248" "s10" 56 "36:45:54" 0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 54 dots'" "RtoL" "Large" 3508 8.16280135349207 "Expected"
"249" "s10" 57 "06:15:24" -0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 10 dots'" "LtoR" "Small" 9582 9.16764161744307 "Expected"
"250" "s10" 58 "16:25:34" -0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 20 dots'" "LtoR" "Small" 3647 8.20166019080868 "Expected"
"251" "s10" 59 "26:35:44" 0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 30 dots'" "LtoR" "Small" 3192 8.0684029585697 "Expected"
"252" "s10" 60 "36:45:54" 0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 50 dots'" "RtoL" "Small" 2735 7.91388671485608 "Expected"
"253" "s10" 61 "06:15:24" -0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 20 dots'" "LtoR" "Large" 2093 7.646353722446 "Near"
"254" "s10" 62 "16:25:34" -0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 30 dots'" "RtoL" "Small" 3347 8.11581970121133 "Expected"
"255" "s10" 63 "26:35:44" 0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 30 dots'" "RtoL" "Large" 1432 7.26682734752059 "Expected"
"256" "s10" 64 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 40 dots'" "LtoR" "Large" 2230 7.70975686445416 "Expected"
"257" "s10" 65 "06:15:24" -0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 10 dots'" "LtoR" "Small" 3145 8.05356916913454 "Expected"
"258" "s10" 66 "16:25:34" -0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 20 dots'" "RtoL" "Large" 1337 7.19818357710194 "Expected"
"259" "s10" 67 "26:35:44" 0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 30 dots'" "RtoL" "Small" 2315 7.74716496652033 "Expected"
"260" "s10" 68 "36:45:54" 0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 54 dots'" "LtoR" "Large" 3010 8.00969535774292 "Far"
"261" "s10" 69 "06:15:24" -0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 20 dots'" "RtoL" "Small" 1429 7.26473017792987 "Expected"
"262" "s10" 70 "16:25:34" -0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 20 dots'" "LtoR" "Large" 1534 7.3356339819272 "Expected"
"263" "s10" 71 "26:35:44" 0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 40 dots'" "RtoL" "Small" 3726 8.22309055116153 "Expected"
"264" "s10" 72 "36:45:54" 0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 40 dots'" "RtoL" "Small" 2216 7.70345904786717 "Near"
"265" "s10" 73 "06:15:24" -0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 10 dots'" "LtoR" "Large" 2539 7.83952558170468 "Expected"
"266" "s10" 74 "16:25:34" -0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 30 dots'" "RtoL" "Large" 3103 8.04012466444838 "Far"
"267" "s10" 75 "26:35:44" 0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 30 dots'" "LtoR" "Large" 1493 7.30854279753919 "Expected"
"268" "s10" 76 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 40 dots'" "RtoL" "Large" 1507 7.3178761986265 "Expected"
"269" "s10" 77 "06:15:24" -0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 20 dots'" "RtoL" "Large" 2856 7.95717732345947 "Near"
"270" "s10" 78 "16:25:34" -0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 34 dots'" "RtoL" "Large" 3283 8.09651291750159 "Near"
"271" "s10" 79 "26:35:44" 0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 40 dots'" "RtoL" "Large" 2552 7.84463264446468 "Near"
"272" "s10" 80 "36:45:54" 0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 40 dots'" "RtoL" "Large" 1881 7.53955882930103 "Expected"
"273" "s10" 81 "06:15:24" -0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 20 dots'" "RtoL" "Small" 1864 7.53047999524554 "Expected"
"274" "s10" 82 "16:25:34" -0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 30 dots'" "LtoR" "Large" 3276 8.09437844497296 "Near"
"275" "s10" 83 "26:35:44" 0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 30 dots'" "LtoR" "Large" 1384 7.23273313617761 "Expected"
"276" "s10" 84 "36:45:54" 0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 50 dots'" "RtoL" "Small" 4600 8.43381158247719 "Expected"
"277" "s10" 85 "06:15:24" -0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 6 dots'" "LtoR" "Small" 2485 7.81802793853073 "Expected"
"278" "s10" 86 "16:25:34" -0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 20 dots'" "RtoL" "Large" 1530 7.33302301438648 "Expected"
"279" "s10" 87 "26:35:44" 0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 40 dots'" "RtoL" "Small" 3895 8.26744895830485 "Expected"
"280" "s10" 88 "36:45:54" 0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 54 dots'" "RtoL" "Large" 4097 8.31801027754687 "Far"
"281" "s10" 89 "06:15:24" -0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 10 dots'" "RtoL" "Large" 1755 7.47022413589997 "Expected"
"282" "s10" 90 "16:25:34" -0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 30 dots'" "RtoL" "Small" 2462 7.8087293067444 "Expected"
"283" "s10" 91 "26:35:44" 0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 44 dots'" "RtoL" "Large" 2638 7.87777633327726 "Near"
"284" "s10" 92 "36:45:54" 0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 36 dots'" "LtoR" "Small" 2306 7.743269700829 "Expected"
"285" "s10" 93 "06:15:24" -0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 24 dots'" "LtoR" "Large" 2365 7.76853330092603 "Near"
"286" "s10" 94 "16:25:34" -0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 16 dots'" "RtoL" "Small" 2641 7.87891291229713 "Expected"
"287" "s10" 95 "26:35:44" 0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 44 dots'" "LtoR" "Large" 3774 8.2358907259285 "Near"
"288" "s10" 96 "36:45:54" 0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 36 dots'" "RtoL" "Small" 1550 7.34601020991329 "Expected"
"289" "s10" 97 "06:15:24" -0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 20 dots'" "LtoR" "Small" 1304 7.1731917424866 "Expected"
"290" "s10" 98 "16:25:34" -0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 20 dots'" "LtoR" "Small" 2225 7.70751219460034 "Expected"
"291" "s10" 99 "26:35:44" 0.25 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 40 dots'" "LtoR" "Large" 4483 8.40804774415544 "Near"
"292" "s10" 100 "36:45:54" 0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 50 dots'" "LtoR" "Small" 5354 8.5855992240803 "Expected"
"293" "s10" 101 "06:15:24" -0.75 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 24 dots'" "RtoL" "Large" 5419 8.59766657556611 "Expected"
"294" "s10" 102 "16:25:34" -0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far more than 20 dots'" "LtoR" "Large" 1890 7.54433210805369 "Expected"
"295" "s10" 103 "26:35:44" 0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 40 dots'" "LtoR" "Small" 2985 8.0013550258267 "Expected"
"296" "s10" 104 "36:45:54" 0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 50 dots'" "RtoL" "Large" 2686 7.89580837708318 "Near"
"297" "s10" 105 "06:15:24" -0.75 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 20 dots'" "LtoR" "Small" 1102 7.00488198971286 "Expected"
"298" "s10" 106 "16:25:34" -0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 30 dots'" "LtoR" "Small" 4310 8.36869318309779 "Expected"
"299" "s10" 107 "26:35:44" 0.25 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with fewer than 40 dots'" "LtoR" "Small" 3493 8.15851624480683 "Expected"
"300" "s10" 108 "36:45:54" 0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 40 dots'" "LtoR" "Small" 1797 7.49387388678356 "Near"
"301" "s10" 109 "06:15:24" -0.75 "Vague" 0.5 "Matching" 0.5 "'Choose a square with about 10 dots'" "RtoL" "Small" 4066 8.31041499418829 "Expected"
"302" "s10" 110 "16:25:34" -0.25 "Vague" 0.5 "Comparison" -0.5 "'Choose a square with far fewer than 30 dots'" "RtoL" "Small" 3014 8.01102337918644 "Expected"
"303" "s10" 111 "26:35:44" 0.25 "Crisp" -0.5 "Matching" 0.5 "'Choose a square with 26 dots'" "RtoL" "Small" 6856 8.83287946027762 "Expected"
"304" "s10" 112 "36:45:54" 0.75 "Crisp" -0.5 "Comparison" -0.5 "'Choose a square with more than 40 dots'" "LtoR" "Large" 3886 8.26513562993738 "Expected"
