"Subject" "Item" "vagueness" "selection" "RT"
"4275" 3 3 "crisp" "comparison" 963
"4276" 3 4 "vague" "comparison" 2387
"4277" 3 1 "vague" "matching" 3557
"4278" 3 2 "vague" "comparison" 744
"4279" 3 3 "vague" "matching" 2065
"4280" 3 4 "crisp" "comparison" 746
"4281" 3 1 "crisp" "comparison" 791
"4282" 3 2 "crisp" "comparison" 1195
"4283" 3 3 "vague" "matching" 2136
"4284" 3 4 "vague" "matching" 864
"4285" 3 1 "crisp" "matching" 722
"4286" 3 2 "vague" "comparison" 662
"4287" 3 3 "crisp" "matching" 5446
"4288" 3 4 "crisp" "matching" 6485
"4289" 3 1 "crisp" "comparison" 812
"4290" 3 2 "crisp" "comparison" 763
"4291" 3 3 "vague" "matching" 1418
"4292" 3 4 "vague" "comparison" 636
"4293" 3 1 "crisp" "matching" 700
"4294" 3 2 "crisp" "matching" 882
"4295" 3 3 "crisp" "comparison" 1653
"4296" 3 4 "crisp" "matching" 2073
"4297" 3 1 "crisp" "matching" 703
"4298" 3 2 "crisp" "matching" 2024
"4299" 3 3 "vague" "comparison" 1121
"4300" 3 4 "crisp" "matching" 629
"4301" 3 1 "vague" "matching" 4900
"4302" 3 2 "vague" "matching" 823
"4303" 3 3 "vague" "matching" 822
"4304" 3 4 "crisp" "comparison" 1135
"4305" 3 1 "vague" "matching" 1035
"4306" 3 2 "vague" "comparison" 671
"4307" 3 3 "vague" "matching" 7344
"4308" 3 4 "crisp" "matching" 1223
"4309" 3 1 "vague" "comparison" 926
"4310" 3 2 "vague" "matching" 4238
"4311" 3 3 "crisp" "comparison" 1889
"4312" 3 4 "vague" "comparison" 1191
"4313" 3 1 "vague" "matching" 5110
"4314" 3 2 "crisp" "comparison" 1979
"4315" 3 3 "crisp" "matching" 1955
"4316" 3 4 "crisp" "comparison" 714
"4317" 3 1 "crisp" "matching" 590
"4318" 3 2 "vague" "comparison" 832
"4319" 3 3 "crisp" "matching" 1523
"4320" 3 4 "vague" "comparison" 770
"4321" 3 1 "vague" "matching" 3748
"4322" 3 2 "crisp" "matching" 1505
"4323" 3 3 "vague" "matching" 605
"4324" 3 4 "vague" "matching" 1137
"4325" 3 1 "crisp" "matching" 694
"4326" 3 2 "vague" "matching" 11318
"4327" 3 3 "crisp" "matching" 724
"4328" 3 4 "crisp" "matching" 633
"4329" 3 1 "vague" "comparison" 613
"4330" 3 2 "vague" "matching" 662
"4331" 3 3 "crisp" "comparison" 1066
"4332" 3 4 "crisp" "comparison" 660
"4333" 3 1 "crisp" "comparison" 739
"4334" 3 2 "crisp" "matching" 1451
"4335" 3 3 "vague" "comparison" 450
"4336" 3 4 "vague" "matching" 1090
"4337" 3 1 "vague" "comparison" 903
"4338" 3 2 "crisp" "comparison" 1171
"4339" 3 3 "vague" "comparison" 1757
"4340" 3 4 "crisp" "comparison" 1381
"4341" 3 1 "crisp" "comparison" 527
"4342" 3 2 "vague" "comparison" 770
"4343" 3 3 "vague" "comparison" 878
"4344" 3 4 "vague" "matching" 1713
"4345" 3 1 "vague" "comparison" 541
"4346" 3 2 "vague" "comparison" 1547
"4347" 3 3 "crisp" "matching" 1359
"4348" 3 4 "vague" "comparison" 1565
"4349" 3 1 "crisp" "comparison" 1053
"4350" 3 2 "crisp" "comparison" 989
"4351" 3 3 "crisp" "comparison" 706
"4352" 3 4 "vague" "matching" 1450
"4353" 3 1 "crisp" "comparison" 525
"4354" 3 2 "crisp" "matching" 805
"4355" 3 3 "crisp" "matching" 1403
"4356" 3 4 "crisp" "comparison" 1498
"4357" 3 1 "vague" "matching" 2293
"4358" 3 2 "vague" "comparison" 600
"4359" 3 3 "vague" "matching" 1949
"4360" 3 4 "crisp" "matching" 754
"4361" 3 1 "vague" "matching" 780
"4362" 3 2 "crisp" "comparison" 1044
"4363" 3 3 "vague" "matching" 704
"4364" 3 4 "crisp" "matching" 1292
"4365" 3 1 "vague" "comparison" 892
"4366" 3 2 "vague" "matching" 709
"4367" 3 3 "crisp" "matching" 1413
"4368" 3 4 "vague" "comparison" 571
"4369" 3 1 "vague" "matching" 741
"4370" 3 2 "crisp" "comparison" 1326
"4371" 3 3 "crisp" "comparison" 1036
"4372" 3 4 "crisp" "matching" 1013
"4373" 3 1 "vague" "comparison" 631
"4374" 3 2 "crisp" "comparison" 1492
"4375" 3 3 "crisp" "comparison" 1344
"4376" 3 4 "crisp" "matching" 864
"4377" 3 1 "crisp" "comparison" 1211
"4378" 3 2 "crisp" "matching" 1367
"4379" 3 3 "vague" "comparison" 553
"4380" 3 4 "crisp" "comparison" 1199
"4381" 3 1 "vague" "matching" 10489
"4382" 3 2 "crisp" "matching" 843
"4383" 3 3 "vague" "matching" 1506
"4384" 3 4 "vague" "matching" 1289
"4385" 3 1 "vague" "comparison" 556
"4386" 3 2 "vague" "comparison" 490
"4387" 3 3 "vague" "comparison" 579
"4388" 3 4 "crisp" "comparison" 831
"4389" 3 1 "vague" "comparison" 973
"4390" 3 2 "vague" "matching" 1437
"4391" 3 3 "vague" "comparison" 650
"4392" 3 4 "vague" "comparison" 2444
"4393" 3 1 "crisp" "comparison" 604
"4394" 3 2 "crisp" "comparison" 554
"4395" 3 3 "crisp" "comparison" 639
"4396" 3 4 "vague" "matching" 768
"4397" 3 1 "crisp" "matching" 609
"4398" 3 2 "vague" "matching" 1563
"4399" 3 3 "crisp" "matching" 1061
"4400" 3 4 "vague" "comparison" 554
"4401" 3 1 "crisp" "comparison" 1126
"4402" 3 2 "vague" "comparison" 612
"4403" 3 3 "vague" "comparison" 537
"4404" 3 4 "crisp" "comparison" 2035
"4405" 3 1 "crisp" "matching" 619
"4406" 3 2 "vague" "matching" 3558
"4407" 3 3 "crisp" "comparison" 702
"4408" 3 4 "vague" "comparison" 474
"4409" 3 1 "crisp" "matching" 576
"4410" 3 2 "crisp" "matching" 1844
"4411" 3 3 "crisp" "matching" 1226
"4412" 3 4 "vague" "matching" 580
"4413" 3 1 "crisp" "matching" 686
"4414" 3 2 "vague" "comparison" 489
"4415" 3 3 "vague" "matching" 1170
"4416" 3 4 "vague" "matching" 737
"4417" 30 1 "crisp" "matching" 468
"4418" 30 2 "crisp" "matching" 812
"4419" 30 3 "crisp" "comparison" 580
"4420" 30 4 "vague" "matching" 571
"4421" 30 1 "vague" "matching" 375
"4422" 30 2 "crisp" "comparison" 626
"4423" 30 3 "crisp" "matching" 611
"4424" 30 4 "crisp" "matching" 432
"4425" 30 1 "crisp" "comparison" 781
"4426" 30 2 "vague" "matching" 738
"4427" 30 3 "crisp" "comparison" 441
"4428" 30 4 "crisp" "matching" 554
"4429" 30 1 "crisp" "comparison" 479
"4430" 30 2 "crisp" "matching" 399
"4431" 30 3 "vague" "matching" 551
"4432" 30 4 "crisp" "comparison" 478
"4433" 30 1 "crisp" "matching" 492
"4434" 30 2 "crisp" "comparison" 499
"4435" 30 3 "crisp" "matching" 596
"4436" 30 4 "vague" "matching" 1056
"4437" 30 1 "vague" "matching" 1231
"4438" 30 2 "vague" "comparison" 497
"4439" 30 3 "vague" "matching" 481
"4440" 30 4 "crisp" "matching" 597
"4441" 30 1 "vague" "comparison" 391
"4442" 30 2 "vague" "matching" 644
"4443" 30 3 "vague" "matching" 582
"4444" 30 4 "vague" "matching" 435
"4445" 30 1 "vague" "comparison" 410
"4446" 30 2 "vague" "matching" 766
"4447" 30 3 "crisp" "comparison" 875
"4448" 30 4 "crisp" "comparison" 1413
"4449" 30 1 "crisp" "matching" 559
"4450" 30 2 "crisp" "matching" 598
"4451" 30 3 "crisp" "matching" 847
"4452" 30 4 "vague" "comparison" 804
"4453" 30 1 "crisp" "comparison" 963
"4454" 30 2 "vague" "matching" 747
"4455" 30 3 "vague" "comparison" 576
"4456" 30 4 "vague" "comparison" 621
"4457" 30 1 "crisp" "comparison" 620
"4458" 30 2 "vague" "comparison" 720
"4459" 30 3 "vague" "comparison" 566
"4460" 30 4 "crisp" "matching" 478
"4461" 30 1 "crisp" "matching" 502
"4462" 30 2 "crisp" "comparison" 803
"4463" 30 3 "vague" "comparison" 589
"4464" 30 4 "vague" "comparison" 859
"4465" 30 1 "vague" "matching" 991
"4466" 30 2 "vague" "comparison" 1121
"4467" 30 3 "vague" "comparison" 681
"4468" 30 4 "crisp" "comparison" 617
"4469" 30 1 "vague" "comparison" 691
"4470" 30 2 "vague" "comparison" 892
"4471" 30 3 "crisp" "matching" 801
"4472" 30 4 "vague" "matching" 586
"4473" 30 1 "vague" "matching" 673
"4474" 30 2 "crisp" "matching" 858
"4475" 30 3 "crisp" "comparison" 1334
"4476" 30 4 "crisp" "comparison" 1160
"4477" 30 1 "vague" "comparison" 597
"4478" 30 2 "crisp" "comparison" 583
"4479" 30 3 "vague" "matching" 968
"4480" 30 4 "vague" "comparison" 543
"4481" 30 1 "crisp" "matching" 405
"4482" 30 2 "crisp" "comparison" 569
"4483" 30 3 "vague" "comparison" 626
"4484" 30 4 "vague" "comparison" 474
"4485" 30 1 "crisp" "comparison" 1138
"4486" 30 2 "vague" "matching" 639
"4487" 30 3 "crisp" "comparison" 728
"4488" 30 4 "vague" "matching" 766
"4489" 30 1 "crisp" "comparison" 597
"4490" 30 2 "crisp" "comparison" 508
"4491" 30 3 "crisp" "matching" 448
"4492" 30 4 "crisp" "comparison" 857
"4493" 30 1 "vague" "matching" 686
"4494" 30 2 "crisp" "matching" 824
"4495" 30 3 "crisp" "comparison" 674
"4496" 30 4 "crisp" "comparison" 1019
"4497" 30 1 "vague" "matching" 942
"4498" 30 2 "crisp" "matching" 839
"4499" 30 3 "vague" "matching" 928
"4500" 30 4 "vague" "comparison" 507
"4501" 30 1 "vague" "comparison" 471
"4502" 30 2 "crisp" "comparison" 1073
"4503" 30 3 "crisp" "matching" 782
"4504" 30 4 "crisp" "matching" 769
"4505" 30 1 "crisp" "matching" 746
"4506" 30 2 "vague" "comparison" 524
"4507" 30 3 "vague" "matching" 770
"4508" 30 4 "crisp" "matching" 688
"4509" 30 1 "vague" "comparison" 619
"4510" 30 2 "crisp" "matching" 638
"4511" 30 3 "vague" "comparison" 427
"4512" 30 4 "crisp" "comparison" 589
"4513" 30 1 "crisp" "matching" 591
"4514" 30 2 "vague" "matching" 794
"4515" 30 3 "vague" "matching" 1143
"4516" 30 4 "crisp" "comparison" 1142
"4517" 30 1 "crisp" "comparison" 784
"4518" 30 2 "crisp" "matching" 565
"4519" 30 3 "vague" "comparison" 544
"4520" 30 4 "vague" "comparison" 818
"4521" 30 1 "crisp" "comparison" 489
"4522" 30 2 "vague" "comparison" 425
"4523" 30 3 "crisp" "comparison" 784
"4524" 30 4 "crisp" "matching" 530
"4525" 30 1 "vague" "comparison" 391
"4526" 30 2 "vague" "matching" 606
"4527" 30 3 "vague" "comparison" 424
"4528" 30 4 "vague" "matching" 651
"4529" 30 1 "vague" "matching" 414
"4530" 30 2 "vague" "matching" 365
"4531" 30 3 "crisp" "matching" 447
"4532" 30 4 "vague" "matching" 378
"4533" 30 1 "vague" "comparison" 311
"4534" 30 2 "crisp" "comparison" 681
"4535" 30 3 "crisp" "comparison" 476
"4536" 30 4 "vague" "matching" 1037
"4537" 30 1 "vague" "matching" 671
"4538" 30 2 "vague" "comparison" 798
"4539" 30 3 "vague" "matching" 946
"4540" 30 4 "crisp" "matching" 589
"4541" 30 1 "crisp" "matching" 399
"4542" 30 2 "vague" "comparison" 593
"4543" 30 3 "crisp" "matching" 559
"4544" 30 4 "vague" "comparison" 1159
"4545" 30 1 "crisp" "comparison" 521
"4546" 30 2 "vague" "comparison" 454
"4547" 30 3 "crisp" "matching" 477
"4548" 30 4 "vague" "matching" 411
"4549" 30 1 "crisp" "comparison" 655
"4550" 30 2 "crisp" "comparison" 680
"4551" 30 3 "crisp" "comparison" 835
"4552" 30 4 "vague" "comparison" 457
"4553" 30 1 "vague" "comparison" 376
"4554" 30 2 "crisp" "matching" 587
"4555" 30 3 "crisp" "matching" 400
"4556" 30 4 "crisp" "comparison" 594
"4557" 30 1 "crisp" "matching" 476
"4558" 30 2 "vague" "comparison" 406
"4559" 30 3 "crisp" "matching" 1274
"4560" 30 4 "vague" "matching" 746
"4561" 30 1 "vague" "comparison" 374
"4562" 30 2 "crisp" "comparison" 583
"4563" 30 3 "vague" "comparison" 626
"4564" 30 4 "crisp" "matching" 917
"4565" 30 1 "crisp" "comparison" 870
"4566" 30 2 "crisp" "matching" 649
"4567" 30 3 "crisp" "comparison" 1034
"4568" 30 4 "crisp" "comparison" 689
"4569" 30 1 "vague" "comparison" 619
"4570" 30 2 "vague" "matching" 843
"4571" 30 3 "vague" "comparison" 937
"4572" 30 4 "crisp" "matching" 699
"4573" 30 1 "crisp" "matching" 381
"4574" 30 2 "crisp" "matching" 804
"4575" 30 3 "vague" "comparison" 554
"4576" 30 4 "crisp" "matching" 1087
"4577" 30 1 "vague" "matching" 935
"4578" 30 2 "vague" "comparison" 492
"4579" 30 3 "vague" "matching" 607
"4580" 30 4 "vague" "comparison" 788
"4581" 30 1 "crisp" "matching" 358
"4582" 30 2 "vague" "matching" 663
"4583" 30 3 "vague" "matching" 403
"4584" 30 4 "crisp" "matching" 937
"4585" 30 1 "crisp" "matching" 658
"4586" 30 2 "vague" "matching" 705
"4587" 30 3 "crisp" "comparison" 543
"4588" 30 4 "crisp" "comparison" 1009
"4589" 30 1 "crisp" "comparison" 369
"4590" 30 2 "crisp" "comparison" 840
"4591" 30 3 "crisp" "comparison" 710
"4592" 30 4 "vague" "comparison" 700
"4593" 30 1 "vague" "matching" 1347
"4594" 30 2 "crisp" "matching" 1019
"4595" 30 3 "vague" "matching" 995
"4596" 30 4 "crisp" "comparison" 621
"4597" 30 1 "vague" "comparison" 602
"4598" 30 2 "crisp" "comparison" 622
"4599" 30 3 "vague" "comparison" 534
"4600" 30 4 "vague" "comparison" 983
"4601" 30 1 "vague" "matching" 961
"4602" 30 2 "vague" "matching" 589
"4603" 30 3 "crisp" "matching" 539
"4604" 30 4 "vague" "matching" 541
"4605" 30 1 "vague" "matching" 880
"4606" 30 2 "vague" "comparison" 493
"4607" 30 3 "vague" "matching" 526
"4608" 30 4 "vague" "matching" 418
"4609" 31 1 "crisp" "comparison" 724
"4610" 31 2 "crisp" "matching" 944
"4611" 31 3 "crisp" "comparison" 910
"4612" 31 4 "vague" "matching" 1871
"4613" 31 1 "vague" "comparison" 491
"4614" 31 2 "vague" "comparison" 830
"4615" 31 3 "vague" "comparison" 934
"4616" 31 4 "crisp" "comparison" 913
"4617" 31 1 "vague" "comparison" 982
"4618" 31 2 "vague" "matching" 1178
"4619" 31 3 "vague" "comparison" 1102
"4620" 31 4 "vague" "comparison" 838
"4621" 31 1 "crisp" "comparison" 723
"4622" 31 2 "crisp" "comparison" 918
"4623" 31 3 "crisp" "matching" 1523
"4624" 31 4 "crisp" "matching" 1315
"4625" 31 1 "vague" "comparison" 776
"4626" 31 2 "crisp" "comparison" 728
"4627" 31 3 "vague" "comparison" 692
"4628" 31 4 "vague" "matching" 1490
"4629" 31 1 "crisp" "matching" 798
"4630" 31 2 "vague" "matching" 1669
"4631" 31 3 "vague" "comparison" 2483
"4632" 31 4 "vague" "comparison" 1829
"4633" 31 1 "crisp" "matching" 1344
"4634" 31 2 "vague" "comparison" 1580
"4635" 31 3 "vague" "matching" 1857
"4636" 31 4 "crisp" "matching" 1049
"4637" 31 1 "crisp" "comparison" 1123
"4638" 31 2 "crisp" "matching" 1500
"4639" 31 3 "vague" "matching" 1071
"4640" 31 4 "crisp" "comparison" 1369
"4641" 31 1 "vague" "matching" 1212
"4642" 31 2 "vague" "comparison" 736
"4643" 31 3 "crisp" "matching" 2101
"4644" 31 4 "vague" "matching" 1519
"4645" 31 1 "crisp" "matching" 1197
"4646" 31 2 "vague" "comparison" 742
"4647" 31 3 "crisp" "matching" 1471
"4648" 31 4 "crisp" "comparison" 2066
"4649" 31 1 "vague" "matching" 1729
"4650" 31 2 "crisp" "matching" 1731
"4651" 31 3 "vague" "matching" 1815
"4652" 31 4 "crisp" "matching" 2529
"4653" 31 1 "vague" "matching" 1947
"4654" 31 2 "crisp" "comparison" 1705
"4655" 31 3 "crisp" "comparison" 968
"4656" 31 4 "crisp" "matching" 1217
"4657" 31 1 "crisp" "comparison" 810
"4658" 31 2 "crisp" "comparison" 769
"4659" 31 3 "crisp" "comparison" 710
"4660" 31 4 "vague" "comparison" 681
"4661" 31 1 "vague" "matching" 1226
"4662" 31 2 "vague" "matching" 2187
"4663" 31 3 "vague" "matching" 1613
"4664" 31 4 "vague" "matching" 1013
"4665" 31 1 "crisp" "matching" 1129
"4666" 31 2 "vague" "matching" 1132
"4667" 31 3 "crisp" "matching" 1516
"4668" 31 4 "vague" "comparison" 623
"4669" 31 1 "vague" "comparison" 862
"4670" 31 2 "crisp" "matching" 1601
"4671" 31 3 "crisp" "comparison" 1308
"4672" 31 4 "crisp" "comparison" 1412
"4673" 31 1 "vague" "matching" 1473
"4674" 31 2 "crisp" "matching" 1037
"4675" 31 3 "vague" "comparison" 726
"4676" 31 4 "crisp" "matching" 1651
"4677" 31 1 "crisp" "matching" 953
"4678" 31 2 "vague" "comparison" 685
"4679" 31 3 "crisp" "comparison" 877
"4680" 31 4 "vague" "comparison" 1168
"4681" 31 1 "vague" "comparison" 838
"4682" 31 2 "crisp" "comparison" 944
"4683" 31 3 "crisp" "matching" 1149
"4684" 31 4 "vague" "matching" 1934
"4685" 31 1 "crisp" "comparison" 890
"4686" 31 2 "vague" "comparison" 875
"4687" 31 3 "crisp" "comparison" 947
"4688" 31 4 "vague" "matching" 1025
"4689" 31 1 "crisp" "matching" 822
"4690" 31 2 "crisp" "comparison" 865
"4691" 31 3 "vague" "matching" 2359
"4692" 31 4 "crisp" "matching" 1225
"4693" 31 1 "vague" "comparison" 816
"4694" 31 2 "vague" "matching" 1744
"4695" 31 3 "crisp" "comparison" 896
"4696" 31 4 "crisp" "comparison" 895
"4697" 31 1 "vague" "comparison" 798
"4698" 31 2 "crisp" "matching" 1094
"4699" 31 3 "crisp" "matching" 1889
"4700" 31 4 "crisp" "comparison" 883
"4701" 31 1 "vague" "comparison" 667
"4702" 31 2 "vague" "comparison" 884
"4703" 31 3 "vague" "matching" 1781
"4704" 31 4 "vague" "matching" 913
"4705" 31 1 "crisp" "matching" 705
"4706" 31 2 "crisp" "comparison" 948
"4707" 31 3 "vague" "matching" 943
"4708" 31 4 "vague" "comparison" 2491
"4709" 31 1 "crisp" "comparison" 846
"4710" 31 2 "vague" "matching" 3324
"4711" 31 3 "vague" "comparison" 838
"4712" 31 4 "vague" "comparison" 944
"4713" 31 1 "crisp" "matching" 994
"4714" 31 2 "vague" "matching" 1014
"4715" 31 3 "crisp" "matching" 1207
"4716" 31 4 "crisp" "matching" 1032
"4717" 31 1 "vague" "matching" 2500
"4718" 31 2 "vague" "comparison" 796
"4719" 31 3 "vague" "comparison" 1716
"4720" 31 4 "crisp" "comparison" 927
"4721" 31 1 "crisp" "comparison" 806
"4722" 31 2 "crisp" "matching" 1319
"4723" 31 3 "crisp" "matching" 1242
"4724" 31 4 "crisp" "comparison" 972
"4725" 31 1 "vague" "matching" 913
"4726" 31 2 "crisp" "comparison" 997
"4727" 31 3 "crisp" "comparison" 1729
"4728" 31 4 "vague" "comparison" 933
"4729" 31 1 "crisp" "comparison" 716
"4730" 31 2 "vague" "matching" 1948
"4731" 31 3 "vague" "comparison" 900
"4732" 31 4 "crisp" "matching" 822
"4733" 31 1 "vague" "matching" 977
"4734" 31 2 "crisp" "matching" 1263
"4735" 31 3 "vague" "matching" 2626
"4736" 31 4 "vague" "matching" 1215
"4737" 31 1 "crisp" "comparison" 850
"4738" 31 2 "vague" "comparison" 1086
"4739" 31 3 "vague" "matching" 1035
"4740" 31 4 "vague" "comparison" 824
"4741" 31 1 "crisp" "comparison" 685
"4742" 31 2 "crisp" "matching" 1536
"4743" 31 3 "vague" "comparison" 859
"4744" 31 4 "crisp" "matching" 1197
"4745" 31 1 "vague" "comparison" 696
"4746" 31 2 "vague" "matching" 1612
"4747" 31 3 "vague" "comparison" 1365
"4748" 31 4 "vague" "matching" 972
"4749" 31 1 "crisp" "matching" 990
"4750" 31 2 "crisp" "comparison" 1289
"4751" 31 3 "crisp" "comparison" 1051
"4752" 31 4 "crisp" "comparison" 902
"4753" 31 1 "vague" "comparison" 753
"4754" 31 2 "vague" "comparison" 1288
"4755" 31 3 "crisp" "matching" 1078
"4756" 31 4 "crisp" "comparison" 1122
"4757" 31 1 "crisp" "matching" 1915
"4758" 31 2 "vague" "comparison" 865
"4759" 31 3 "crisp" "matching" 2333
"4760" 31 4 "vague" "matching" 1191
"4761" 31 1 "vague" "matching" 2004
"4762" 31 2 "vague" "matching" 1102
"4763" 31 3 "vague" "matching" 1135
"4764" 31 4 "vague" "matching" 1737
"4765" 31 1 "crisp" "matching" 824
"4766" 31 2 "crisp" "matching" 996
"4767" 31 3 "crisp" "comparison" 953
"4768" 31 4 "crisp" "comparison" 932
"4769" 31 1 "crisp" "comparison" 590
"4770" 31 2 "vague" "comparison" 852
"4771" 31 3 "vague" "matching" 1195
"4772" 31 4 "crisp" "comparison" 928
"4773" 31 1 "vague" "comparison" 884
"4774" 31 2 "vague" "matching" 958
"4775" 31 3 "vague" "comparison" 937
"4776" 31 4 "vague" "matching" 1869
"4777" 31 1 "vague" "matching" 893
"4778" 31 2 "crisp" "comparison" 886
"4779" 31 3 "vague" "matching" 1047
"4780" 31 4 "crisp" "matching" 1275
"4781" 31 1 "vague" "comparison" 839
"4782" 31 2 "crisp" "comparison" 854
"4783" 31 3 "crisp" "comparison" 854
"4784" 31 4 "vague" "comparison" 841
"4785" 31 1 "vague" "matching" 1097
"4786" 31 2 "crisp" "comparison" 846
"4787" 31 3 "crisp" "matching" 1016
"4788" 31 4 "vague" "comparison" 1056
"4789" 31 1 "vague" "matching" 5661
"4790" 31 2 "crisp" "matching" 849
"4791" 31 3 "vague" "comparison" 1550
"4792" 31 4 "crisp" "matching" 1284
"4793" 31 1 "crisp" "matching" 872
"4794" 31 2 "crisp" "matching" 1740
"4795" 31 3 "crisp" "comparison" 946
"4796" 31 4 "vague" "comparison" 1301
"4797" 31 1 "crisp" "comparison" 963
"4798" 31 2 "vague" "matching" 1111
"4799" 31 3 "crisp" "matching" 1472
"4800" 31 4 "crisp" "matching" 1167
"4801" 32 1 "crisp" "comparison" 2116
"4802" 32 2 "vague" "matching" 3187
"4803" 32 3 "vague" "matching" 3864
"4804" 32 4 "vague" "matching" 4679
"4805" 32 1 "crisp" "matching" 3317
"4806" 32 2 "vague" "matching" 2419
"4807" 32 3 "crisp" "comparison" 4075
"4808" 32 4 "crisp" "comparison" 3144
"4809" 32 1 "crisp" "matching" 2971
"4810" 32 2 "vague" "comparison" 3463
"4811" 32 3 "crisp" "comparison" 2761
"4812" 32 4 "vague" "comparison" 5325
"4813" 32 1 "vague" "comparison" 1217
"4814" 32 2 "crisp" "comparison" 1886
"4815" 32 3 "vague" "matching" 1287
"4816" 32 4 "crisp" "comparison" 1208
"4817" 32 1 "vague" "comparison" 2972
"4818" 32 2 "vague" "comparison" 4228
"4819" 32 3 "vague" "comparison" 2138
"4820" 32 4 "crisp" "matching" 3955
"4821" 32 1 "vague" "matching" 3655
"4822" 32 2 "vague" "matching" 2129
"4823" 32 3 "crisp" "comparison" 3848
"4824" 32 4 "crisp" "matching" 3899
"4825" 32 1 "vague" "comparison" 876
"4826" 32 2 "crisp" "comparison" 3761
"4827" 32 3 "vague" "matching" 2375
"4828" 32 4 "vague" "comparison" 3738
"4829" 32 1 "vague" "matching" 10318
"4830" 32 2 "crisp" "comparison" 8053
"4831" 32 3 "vague" "comparison" 3332
"4832" 32 4 "vague" "matching" 3317
"4833" 32 1 "crisp" "comparison" 3134
"4834" 32 2 "vague" "matching" 3456
"4835" 32 3 "vague" "matching" 3156
"4836" 32 4 "vague" "matching" 2434
"4837" 32 1 "crisp" "comparison" 890
"4838" 32 2 "crisp" "comparison" 1298
"4839" 32 3 "vague" "comparison" 1892
"4840" 32 4 "crisp" "comparison" 4634
"4841" 32 1 "vague" "matching" 4095
"4842" 32 2 "crisp" "matching" 3001
"4843" 32 3 "crisp" "comparison" 2430
"4844" 32 4 "vague" "comparison" 1880
"4845" 32 1 "vague" "matching" 2448
"4846" 32 2 "vague" "comparison" 2652
"4847" 32 3 "crisp" "matching" 2901
"4848" 32 4 "crisp" "matching" 1974
"4849" 32 1 "crisp" "matching" 1725
"4850" 32 2 "crisp" "matching" 7841
"4851" 32 3 "crisp" "matching" 3038
"4852" 32 4 "vague" "comparison" 3990
"4853" 32 1 "crisp" "comparison" 6002
"4854" 32 2 "vague" "comparison" 1559
"4855" 32 3 "crisp" "matching" 1384
"4856" 32 4 "vague" "matching" 2176
"4857" 32 1 "vague" "comparison" 1307
"4858" 32 2 "crisp" "matching" 2815
"4859" 32 3 "vague" "comparison" 1932
"4860" 32 4 "crisp" "comparison" 5581
"4861" 32 1 "crisp" "matching" 2057
"4862" 32 2 "crisp" "matching" 4214
"4863" 32 3 "crisp" "matching" 2195
"4864" 32 4 "crisp" "matching" 2400
"4865" 32 1 "vague" "comparison" 980
"4866" 32 2 "crisp" "matching" 1095
"4867" 32 3 "crisp" "matching" 1024
