"Subject" "Item" "id" "Trial" "Vagueness" "Selection" "Order" "Quantity" "Instruction" "nchar_instr" "RT" "RT_raw" "RT_log" "RTprev_log" "RTprev_raw" "rt_instr" "response_cat"
"3649" "s27" "06:15:24" "s27:t001" 1 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 10 dots'" 36 2560 2560 7.84776253747361 6.65415252018322 776 2600 "Near"
"3650" "s27" "16:25:34" "s27:t002" 2 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 34 dots'" 30 5111 5111 8.53915035876828 7.84776253747361 2560 2538 "Expected"
"3651" "s27" "26:35:44" "s27:t003" 3 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 40 dots'" 36 5299 5299 8.57527340249276 8.53915035876828 5111 3051 "Expected"
"3652" "s27" "36:45:54" "s27:t004" 4 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 50 dots'" 41 3149 3149 8.05484022110102 8.57527340249276 5299 2954 "Near"
"3653" "s27" "06:15:24" "s27:t005" 5 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 10 dots'" 36 3586 3586 8.18479265416508 8.05484022110102 3149 3075 "Near"
"3654" "s27" "16:25:34" "s27:t006" 6 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 20 dots'" 40 3645 3645 8.20111164444276 8.18479265416508 3586 2456 "Expected"
"3655" "s27" "26:35:44" "s27:t007" 7 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 40 dots'" 36 3438 3438 8.1426451859428 8.20111164444276 3645 2033 "Expected"
"3656" "s27" "36:45:54" "s27:t008" 8 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 40 dots'" 40 2489 2489 7.81963630236759 8.1426451859428 3438 8961 "Expected"
"3657" "s27" "06:15:24" "s27:t009" 9 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 20 dots'" 41 3636 3636 8.19863945529737 7.81963630236759 2489 2726 "Expected"
"3658" "s27" "16:25:34" "s27:t010" 10 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 30 dots'" 41 1843 1843 7.51914995766982 8.19863945529737 3636 2262 "Expected"
"3659" "s27" "26:35:44" "s27:t011" 11 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 30 dots'" 36 3863 3863 8.25919936266628 7.51914995766982 1843 2400 "Near"
"3660" "s27" "36:45:54" "s27:t012" 12 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 54 dots'" 30 2924 2924 7.98070782086967 8.25919936266628 3863 2131 "Expected"
"3661" "s27" "06:15:24" "s27:t013" 13 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 24 dots'" 30 4092 4092 8.31678912707152 7.98070782086967 2924 1689 "Near"
"3662" "s27" "16:25:34" "s27:t014" 14 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 30 dots'" 36 4027 4027 8.30077696085145 8.31678912707152 4092 2031 "Near"
"3663" "s27" "26:35:44" "s27:t015" 15 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 26 dots'" 30 4101 4101 8.31898612539206 8.30077696085145 4027 1609 "Near"
"3664" "s27" "36:45:54" "s27:t016" 16 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 40 dots'" 36 3448 3448 8.14554963178358 8.31898612539206 4101 1503 "Far"
"3665" "s27" "06:15:24" "s27:t017" 17 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 10 dots'" 40 3382 3382 8.12622252945853 8.14554963178358 3448 2723 "Expected"
"3666" "s27" "16:25:34" "s27:t018" 18 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 16 dots'" 30 3654 3654 8.20357773693795 8.12622252945853 3382 1851 "Expected"
"3667" "s27" "26:35:44" "s27:t019" 19 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 30 dots'" 40 2202 2202 7.69712131728263 8.20357773693795 3654 1921 "Expected"
"3668" "s27" "36:45:54" "s27:t020" 20 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 40 dots'" 44 3629 3629 8.19671240721307 7.69712131728263 2202 2331 "Expected"
"3669" "s27" "06:15:24" "s27:t021" 21 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 24 dots'" 30 5513 5513 8.61486421858968 8.19671240721307 3629 1456 "Expected"
"3670" "s27" "16:25:34" "s27:t022" 22 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 20 dots'" 40 5956 5956 8.6921543938039 8.61486421858968 5513 1640 "Expected"
"3671" "s27" "26:35:44" "s27:t023" 23 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 44 dots'" 30 3457 3457 8.14815643992162 8.6921543938039 5956 932 "Near"
"3672" "s27" "36:45:54" "s27:t024" 24 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 50 dots'" 45 2957 2957 7.99193051985248 8.14815643992162 3457 2565 "Expected"
"3673" "s27" "06:15:24" "s27:t025" 25 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 6 dots'" 29 1342 1342 7.20191631753163 7.99193051985248 2957 978 "Expected"
"3674" "s27" "16:25:34" "s27:t026" 26 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 20 dots'" 44 3405 3405 8.13300021858361 7.20191631753163 1342 1492 "Expected"
"3675" "s27" "26:35:44" "s27:t027" 27 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 40 dots'" 41 1415 1415 7.25488481007734 8.13300021858361 3405 1984 "Expected"
"3676" "s27" "36:45:54" "s27:t028" 28 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 50 dots'" 36 4251 4251 8.35490952835879 7.25488481007734 1415 2012 "Far"
"3677" "s27" "06:15:24" "s27:t029" 29 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 10 dots'" 44 1732 1732 7.45703208912238 8.35490952835879 4251 1831 "Expected"
"3678" "s27" "16:25:34" "s27:t030" 30 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 30 dots'" 45 1410 1410 7.25134498337221 7.45703208912238 1732 1805 "Expected"
"3679" "s27" "26:35:44" "s27:t031" 31 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 40 dots'" 45 3116 3116 8.04430540699064 7.25134498337221 1410 1831 "Expected"
"3680" "s27" "36:45:54" "s27:t032" 32 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 36 dots'" 30 2926 2926 7.98139158158007 8.04430540699064 3116 1410 "Expected"
"3681" "s27" "06:15:24" "s27:t033" 33 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 20 dots'" 36 2146 2146 7.67136092319064 7.98139158158007 2926 1347 "Near"
"3682" "s27" "16:25:34" "s27:t034" 34 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 20 dots'" 36 2736 2736 7.91425227874244 7.67136092319064 2146 1172 "Expected"
"3683" "s27" "26:35:44" "s27:t035" 35 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 30 dots'" 44 1445 1445 7.27586460054653 7.91425227874244 2736 2820 "Expected"
"3684" "s27" "36:45:54" "s27:t036" 36 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 54 dots'" 30 7569 7569 8.93181623730917 7.27586460054653 1445 1273 "Near"
"3685" "s27" "06:15:24" "s27:t037" 37 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 20 dots'" 45 1088 1088 6.99209642741589 8.93181623730917 7569 1654 "Expected"
"3686" "s27" "16:25:34" "s27:t038" 38 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 34 dots'" 30 4736 4736 8.46294817656384 6.99209642741589 1088 1064 "Expected"
"3687" "s27" "26:35:44" "s27:t039" 39 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 44 dots'" 30 4271 4271 8.35960327084147 8.46294817656384 4736 1644 "Expected"
"3688" "s27" "36:45:54" "s27:t040" 40 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 40 dots'" 36 6886 6886 8.83724564389847 8.35960327084147 4271 1895 "Near"
"3689" "s27" "06:15:24" "s27:t041" 41 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 20 dots'" 45 1631 1631 7.39694860262101 8.83724564389847 6886 1612 "Expected"
"3690" "s27" "16:25:34" "s27:t042" 42 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 30 dots'" 41 1721 1721 7.45066079621154 7.39694860262101 1631 1815 "Expected"
"3691" "s27" "26:35:44" "s27:t043" 43 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 26 dots'" 30 4442 4442 8.39886000445437 7.45066079621154 1721 1730 "Expected"
"3692" "s27" "36:45:54" "s27:t044" 44 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 40 dots'" 40 3172 3172 8.06211758275474 8.39886000445437 4442 1632 "Far"
"3693" "s27" "06:15:24" "s27:t045" 45 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 20 dots'" 41 1210 1210 7.09837563859079 8.06211758275474 3172 1929 "Expected"
"3694" "s27" "16:25:34" "s27:t046" 46 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 30 dots'" 36 2904 2904 7.97384437594469 7.09837563859079 1210 1462 "Expected"
"3695" "s27" "26:35:44" "s27:t047" 47 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 30 dots'" 40 2728 2728 7.91132401896335 7.97384437594469 2904 1471 "Expected"
"3696" "s27" "36:45:54" "s27:t048" 48 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 50 dots'" 36 5740 5740 8.65521448931361 7.91132401896335 2728 1300 "Near"
"3697" "s27" "06:15:24" "s27:t049" 49 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 20 dots'" 36 9055 9055 9.11107237031751 8.65521448931361 5740 987 "Near"
"3698" "s27" "16:25:34" "s27:t050" 50 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 30 dots'" 45 2255 2255 7.72090525193678 9.11107237031751 9055 1245 "Expected"
"3699" "s27" "26:35:44" "s27:t051" 51 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 30 dots'" 36 3443 3443 8.14409846333852 7.72090525193678 2255 1118 "Near"
"3700" "s27" "36:45:54" "s27:t052" 52 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 50 dots'" 41 4612 4612 8.43641688138895 8.14409846333852 3443 1357 "Expected"
"3701" "s27" "06:15:24" "s27:t053" 53 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 10 dots'" 40 1584 1584 7.36770857237437 8.43641688138895 4612 1204 "Expected"
"3702" "s27" "16:25:34" "s27:t054" 54 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 20 dots'" 36 6531 6531 8.78431534990266 7.36770857237437 1584 3399 "Near"
"3703" "s27" "26:35:44" "s27:t055" 55 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 40 dots'" 41 3859 3859 8.25816336153762 8.78431534990266 6531 2395 "Expected"
"3704" "s27" "36:45:54" "s27:t056" 56 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 36 dots'" 30 3170 3170 8.06148686687133 8.25816336153762 3859 1455 "Near"
"3705" "s27" "06:15:24" "s27:t057" 57 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 6 dots'" 29 1166 1166 7.06133436691044 8.06148686687133 3170 901 "Expected"
"3706" "s27" "16:25:34" "s27:t058" 58 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 20 dots'" 44 2089 2089 7.64444076155657 7.06133436691044 1166 1538 "Expected"
"3707" "s27" "26:35:44" "s27:t059" 59 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 40 dots'" 45 2266 2266 7.72577144158795 7.64444076155657 2089 1605 "Expected"
"3708" "s27" "36:45:54" "s27:t060" 60 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 50 dots'" 45 2078 2078 7.63916117165917 7.72577144158795 2266 1343 "Expected"
"3709" "s27" "06:15:24" "s27:t061" 61 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 10 dots'" 44 1865 1865 7.53101633207792 7.63916117165917 2078 1794 "Expected"
"3710" "s27" "16:25:34" "s27:t062" 62 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 16 dots'" 30 2216 2216 7.70345904786717 7.53101633207792 1865 1173 "Expected"
"3711" "s27" "26:35:44" "s27:t063" 63 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 30 dots'" 44 2476 2476 7.81439963380449 7.70345904786717 2216 2512 "Expected"
"3712" "s27" "36:45:54" "s27:t064" 64 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 40 dots'" 44 2336 2336 7.75619534394812 7.81439963380449 2476 1338 "Expected"
"3713" "s27" "06:15:24" "s27:t065" 65 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 20 dots'" 36 3965 3965 8.28526113406895 7.75619534394812 2336 2057 "Expected"
"3714" "s27" "16:25:34" "s27:t066" 66 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 20 dots'" 40 2503 2503 7.82524529143177 8.28526113406895 3965 1221 "Expected"
"3715" "s27" "26:35:44" "s27:t067" 67 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 40 dots'" 41 1423 1423 7.26052259808985 7.82524529143177 2503 1636 "Expected"
"3716" "s27" "36:45:54" "s27:t068" 68 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 40 dots'" 44 976 976 6.88346258641309 7.26052259808985 1423 4677 "Near"
"3717" "s27" "06:15:24" "s27:t069" 69 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 6 dots'" 29 954 954 6.86066367144829 6.88346258641309 976 940 "Expected"
"3718" "s27" "16:25:34" "s27:t070" 70 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 30 dots'" 36 2518 2518 7.83122021460429 6.86066367144829 954 1550 "Expected"
"3719" "s27" "26:35:44" "s27:t071" 71 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 30 dots'" 36 4236 4236 8.3513747067213 7.83122021460429 2518 1227 "Near"
"3720" "s27" "36:45:54" "s27:t072" 72 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 50 dots'" 45 3030 3030 8.01631789850341 8.3513747067213 4236 2306 "Expected"
"3721" "s27" "06:15:24" "s27:t073" 73 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 10 dots'" 36 1812 1812 7.50218648660292 8.01631789850341 3030 1600 "Near"
"3722" "s27" "16:25:34" "s27:t074" 74 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 16 dots'" 30 2260 2260 7.72312009226633 7.50218648660292 1812 1274 "Expected"
"3723" "s27" "26:35:44" "s27:t075" 75 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 30 dots'" 40 5254 5254 8.56674497024549 7.72312009226633 2260 1168 "Expected"
"3724" "s27" "36:45:54" "s27:t076" 76 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 50 dots'" 45 1917 1917 7.55851674304564 8.56674497024549 5254 1790 "Expected"
"3725" "s27" "06:15:24" "s27:t077" 77 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 20 dots'" 41 1366 1366 7.21964204013074 7.55851674304564 1917 1551 "Expected"
"3726" "s27" "16:25:34" "s27:t078" 78 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 30 dots'" 45 1265 1265 7.14282740116162 7.21964204013074 1366 1372 "Expected"
"3727" "s27" "26:35:44" "s27:t079" 79 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 40 dots'" 36 2565 2565 7.84971375760487 7.14282740116162 1265 1491 "Expected"
"3728" "s27" "36:45:54" "s27:t080" 80 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 54 dots'" 30 1795 1795 7.49276030092238 7.84971375760487 2565 990 "Expected"
"3729" "s27" "06:15:24" "s27:t081" 81 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 24 dots'" 30 2272 2272 7.72841577984104 7.49276030092238 1795 857 "Expected"
"3730" "s27" "16:25:34" "s27:t082" 82 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 34 dots'" 30 2958 2958 7.99226864327075 7.72841577984104 2272 1062 "Expected"
"3731" "s27" "26:35:44" "s27:t083" 83 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 44 dots'" 30 4951 4951 8.50734485536142 7.99226864327075 2958 754 "Near"
"3732" "s27" "36:45:54" "s27:t084" 84 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 40 dots'" 44 3658 3658 8.20467182895081 8.50734485536142 4951 1771 "Expected"
"3733" "s27" "06:15:24" "s27:t085" 85 "Vague" "Comparison" "RtoL" "Large" "'Choose a square with far more than 10 dots'" 44 1602 1602 7.3790081276283 8.20467182895081 3658 2492 "Expected"
"3734" "s27" "16:25:34" "s27:t086" 86 "Crisp" "Comparison" "RtoL" "Large" "'Choose a square with more than 20 dots'" 40 1799 1799 7.49498623395053 7.3790081276283 1602 1288 "Expected"
"3735" "s27" "26:35:44" "s27:t087" 87 "Vague" "Matching" "LtoR" "Small" "'Choose a square with about 30 dots'" 36 4631 4631 8.44052810648075 7.49498623395053 1799 1470 "Near"
"3736" "s27" "36:45:54" "s27:t088" 88 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 36 dots'" 30 2788 2788 7.93307977188041 8.44052810648075 4631 935 "Expected"
"3737" "s27" "06:15:24" "s27:t089" 89 "Vague" "Matching" "LtoR" "Large" "'Choose a square with about 20 dots'" 36 2261 2261 7.72356247227797 7.93307977188041 2788 1126 "Near"
"3738" "s27" "16:25:34" "s27:t090" 90 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 30 dots'" 45 1733 1733 7.45760928971561 7.72356247227797 2261 1634 "Far"
"3739" "s27" "26:35:44" "s27:t091" 91 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 40 dots'" 45 2707 2707 7.9035962896143 7.45760928971561 1733 1623 "Expected"
"3740" "s27" "36:45:54" "s27:t092" 92 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 36 dots'" 30 4017 4017 8.29829063435928 7.9035962896143 2707 1050 "Near"
"3741" "s27" "06:15:24" "s27:t093" 93 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 10 dots'" 44 1828 1828 7.5109777520141 8.29829063435928 4017 1590 "Expected"
"3742" "s27" "16:25:34" "s27:t094" 94 "Crisp" "Comparison" "LtoR" "Small" "'Choose a square with fewer than 30 dots'" 41 2494 2494 7.82164312623998 7.5109777520141 1828 5138 "Expected"
"3743" "s27" "26:35:44" "s27:t095" 95 "Crisp" "Matching" "LtoR" "Small" "'Choose a square with 26 dots'" 30 1340 1340 7.20042489294496 7.82164312623998 2494 8075 "Near"
"3744" "s27" "36:45:54" "s27:t096" 96 "Crisp" "Matching" "LtoR" "Large" "'Choose a square with 54 dots'" 30 1594 1594 7.37400185935016 7.20042489294496 1340 883 "Expected"
"3745" "s27" "06:15:24" "s27:t097" 97 "Crisp" "Matching" "RtoL" "Large" "'Choose a square with 24 dots'" 30 3696 3696 8.21500643276157 7.37400185935016 1594 209 "Expected"
"3746" "s27" "16:25:34" "s27:t098" 98 "Vague" "Comparison" "LtoR" "Large" "'Choose a square with far more than 20 dots'" 44 2226 2226 7.70796153183549 8.21500643276157 3696 1473 "Expected"
"3747" "s27" "26:35:44" "s27:t099" 99 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 40 dots'" 36 2283 2283 7.7332456465298 7.70796153183549 2226 3241 "Near"
"3748" "s27" "36:45:54" "s27:t100" 100 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 40 dots'" 40 1781 1781 7.48493028328966 7.7332456465298 2283 5128 "Near"
"3749" "s27" "06:15:24" "s27:t101" 101 "Vague" "Comparison" "RtoL" "Small" "'Choose a square with far fewer than 20 dots'" 45 1512 1512 7.32118855673948 7.48493028328966 1781 6211 "Expected"
"3750" "s27" "16:25:34" "s27:t102" 102 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 20 dots'" 36 3322 3322 8.10832229017324 7.32118855673948 1512 2818 "Expected"
"3751" "s27" "26:35:44" "s27:t103" 103 "Crisp" "Matching" "RtoL" "Small" "'Choose a square with 26 dots'" 30 2182 2182 7.68799716639302 8.10832229017324 3322 1785 "Expected"
"3752" "s27" "36:45:54" "s27:t104" 104 "Crisp" "Comparison" "RtoL" "Small" "'Choose a square with fewer than 50 dots'" 41 3980 3980 8.28903709827848 7.68799716639302 2182 2279 "Expected"
"3753" "s27" "06:15:24" "s27:t105" 105 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 20 dots'" 45 1530 1530 7.33302301438648 8.28903709827848 3980 1763 "Expected"
"3754" "s27" "16:25:34" "s27:t106" 106 "Vague" "Matching" "RtoL" "Large" "'Choose a square with about 30 dots'" 36 3392 3392 8.12917499691179 7.33302301438648 1530 907 "Expected"
"3755" "s27" "26:35:44" "s27:t107" 107 "Vague" "Comparison" "LtoR" "Small" "'Choose a square with far fewer than 40 dots'" 45 1516 1516 7.32383056620232 8.12917499691179 3392 1101 "Expected"
"3756" "s27" "36:45:54" "s27:t108" 108 "Vague" "Matching" "RtoL" "Small" "'Choose a square with about 40 dots'" 36 1834 1834 7.51425465281641 7.32383056620232 1516 1829 "Near"
"3757" "s27" "06:15:24" "s27:t109" 109 "Crisp" "Comparison" "LtoR" "Large" "'Choose a square with more than 10 dots'" 40 1685 1685 7.42952084278646 7.51425465281641 1834 1120 "Expected"
