"Subject" "Trial" "Condition" "Order" "Quantity" "Vagueness" "c_Vag" "Selection" "c_Sel" "Item" "c_Itm" "Target" "Ins" "switchResponse" "RT" "RT_log"
"6400" "s34" 70 "Comparison Vague" "RtoL" "Small" "Vague" 0.5 "Comparison" -0.5 "16:25:34" -0.25 30 "Choose a square with far fewer dots than the target" "Expected" 1329 7.19218205871325
"6401" "s34" 71 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 26 "Choose a square with the same number of dots as the target" "Expected" 1082 6.98656645940643
"6402" "s34" 72 "Comparison Vague" "LtoR" "Large" "Vague" 0.5 "Comparison" -0.5 "36:45:54" 0.75 40 "Choose a square with far more dots than the target" "Expected" 1074 6.97914527506881
"6403" "s34" 73 "Comparison Crisp" "LtoR" "Small" "Crisp" -0.5 "Comparison" -0.5 "06:15:24" -0.75 20 "Choose a square with fewer dots than the target" "Expected" 738 6.60394382460047
"6404" "s34" 74 "Comparison Crisp" "LtoR" "Small" "Crisp" -0.5 "Comparison" -0.5 "16:25:34" -0.25 30 "Choose a square with fewer dots than the target" "Expected" 1277 7.15226885603254
"6405" "s34" 75 "Comparison Vague" "LtoR" "Large" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 30 "Choose a square with far more dots than the target" "Expected" 617 6.42486902390539
"6406" "s34" 76 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 54 "Choose a square with the same number of dots as the target" "Near" 2206 7.69893619981345
"6407" "s34" 77 "Matching Crisp" "RtoL" "Small" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 6 "Choose a square with the same number of dots as the target" "Expected" 1028 6.93537044601511
"6408" "s34" 78 "Matching Vague" "LtoR" "Small" "Vague" 0.5 "Matching" 0.5 "16:25:34" -0.25 20 "Choose a square with about the same number of dots as the target" "Expected" 737 6.60258789218934
"6409" "s34" 79 "Matching Crisp" "RtoL" "Small" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 26 "Choose a square with the same number of dots as the target" "Expected" 957 6.86380339145295
"6410" "s34" 80 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 54 "Choose a square with the same number of dots as the target" "Near" 2708 7.90396563403217
"6411" "s34" 81 "Matching Vague" "LtoR" "Small" "Vague" 0.5 "Matching" 0.5 "06:15:24" -0.75 10 "Choose a square with about the same number of dots as the target" "Near" 2186 7.68982866873648
"6412" "s34" 82 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "16:25:34" -0.25 30 "Choose a square with about the same number of dots as the target" "Near" 1010 6.9177056098353
"6413" "s34" 83 "Matching Vague" "LtoR" "Small" "Vague" 0.5 "Matching" 0.5 "26:35:44" 0.25 30 "Choose a square with about the same number of dots as the target" "Expected" 938 6.84374994900622
"6414" "s34" 84 "Matching Crisp" "RtoL" "Small" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 36 "Choose a square with the same number of dots as the target" "Expected" 1195 7.08590146436561
"6415" "s34" 85 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "06:15:24" -0.75 20 "Choose a square with about the same number of dots as the target" "Expected" 968 6.87523208727658
"6416" "s34" 86 "Matching Vague" "RtoL" "Small" "Vague" 0.5 "Matching" 0.5 "16:25:34" -0.25 20 "Choose a square with about the same number of dots as the target" "Expected" 841 6.73459165997295
"6417" "s34" 87 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "26:35:44" 0.25 40 "Choose a square with fewer dots than the target" "Expected" 950 6.85646198459459
"6418" "s34" 88 "Matching Vague" "LtoR" "Large" "Vague" 0.5 "Matching" 0.5 "36:45:54" 0.75 50 "Choose a square with about the same number of dots as the target" "Near" 1865 7.53101633207792
"6419" "s34" 89 "Comparison Vague" "RtoL" "Large" "Vague" 0.5 "Comparison" -0.5 "06:15:24" -0.75 10 "Choose a square with far more dots than the target" "Expected" 734 6.59850902861452
"6420" "s34" 90 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "16:25:34" -0.25 30 "Choose a square with far fewer dots than the target" "Expected" 1447 7.27724772663148
"6421" "s34" 91 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 40 "Choose a square with far fewer dots than the target" "Expected" 1552 7.34729970074316
"6422" "s34" 92 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "36:45:54" 0.75 50 "Choose a square with about the same number of dots as the target" "Near" 1525 7.32974968904151
"6423" "s34" 93 "Comparison Vague" "LtoR" "Large" "Vague" 0.5 "Comparison" -0.5 "06:15:24" -0.75 10 "Choose a square with far more dots than the target" "Expected" 549 6.30809844150953
"6424" "s34" 94 "Comparison Vague" "LtoR" "Large" "Vague" 0.5 "Comparison" -0.5 "16:25:34" -0.25 20 "Choose a square with far more dots than the target" "Expected" 642 6.46458830368996
"6425" "s34" 95 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 44 "Choose a square with the same number of dots as the target" "Near" 736 6.60123011872888
"6426" "s34" 96 "Matching Vague" "LtoR" "Small" "Vague" 0.5 "Matching" 0.5 "36:45:54" 0.75 40 "Choose a square with about the same number of dots as the target" "Expected" 1032 6.93925394604151
"6427" "s34" 97 "Comparison Crisp" "RtoL" "Large" "Crisp" -0.5 "Comparison" -0.5 "06:15:24" -0.75 10 "Choose a square with more dots than the target" "Expected" 511 6.2363695902037
"6428" "s34" 98 "Comparison Vague" "RtoL" "Large" "Vague" 0.5 "Comparison" -0.5 "16:25:34" -0.25 20 "Choose a square with far more dots than the target" "Expected" 638 6.45833828334479
"6429" "s34" 99 "Comparison Crisp" "RtoL" "Large" "Crisp" -0.5 "Comparison" -0.5 "26:35:44" 0.25 30 "Choose a square with more dots than the target" "Expected" 647 6.4723462945009
"6430" "s34" 100 "Comparison Crisp" "RtoL" "Large" "Crisp" -0.5 "Comparison" -0.5 "36:45:54" 0.75 40 "Choose a square with more dots than the target" "Expected" 952 6.85856503479136
"6431" "s34" 101 "Matching Vague" "RtoL" "Small" "Vague" 0.5 "Matching" 0.5 "06:15:24" -0.75 10 "Choose a square with about the same number of dots as the target" "Near" 1213 7.10085190894405
"6432" "s34" 102 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "16:25:34" -0.25 30 "Choose a square with fewer dots than the target" "Expected" 686 6.53087762772588
"6433" "s34" 103 "Comparison Crisp" "LtoR" "Large" "Crisp" -0.5 "Comparison" -0.5 "26:35:44" 0.25 30 "Choose a square with more dots than the target" "Expected" 1046 6.95272864462487
"6434" "s34" 104 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 36 "Choose a square with the same number of dots as the target" "Far" 2851 7.95542508891267
"6435" "s34" 105 "Matching Vague" "LtoR" "Large" "Vague" 0.5 "Matching" 0.5 "06:15:24" -0.75 20 "Choose a square with about the same number of dots as the target" "Expected" 1264 7.1420365747068
"6436" "s34" 106 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "16:25:34" -0.25 34 "Choose a square with the same number of dots as the target" "Near" 1885 7.54168309988211
"6437" "s34" 107 "Matching Vague" "RtoL" "Small" "Vague" 0.5 "Matching" 0.5 "26:35:44" 0.25 30 "Choose a square with about the same number of dots as the target" "Near" 616 6.42324696353352
"6438" "s34" 108 "Matching Vague" "RtoL" "Small" "Vague" 0.5 "Matching" 0.5 "36:45:54" 0.75 40 "Choose a square with about the same number of dots as the target" "Expected" 979 6.88653164253051
"6439" "s34" 109 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "06:15:24" -0.75 20 "Choose a square with far fewer dots than the target" "Expected" 417 6.0330862217988
"6440" "s34" 110 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "16:25:34" -0.25 34 "Choose a square with the same number of dots as the target" "Expected" 1037 6.94408720822953
"6441" "s34" 111 "Matching Vague" "LtoR" "Large" "Vague" 0.5 "Matching" 0.5 "26:35:44" 0.25 40 "Choose a square with about the same number of dots as the target" "Near" 1140 7.03878354138854
"6442" "s34" 112 "Comparison Vague" "RtoL" "Large" "Vague" 0.5 "Comparison" -0.5 "36:45:54" 0.75 40 "Choose a square with far more dots than the target" "Expected" 664 6.49828214947643
"6443" "s34" 113 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "06:15:24" -0.75 20 "Choose a square with fewer dots than the target" "Expected" 627 6.44094654063292
"6444" "s34" 114 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "16:25:34" -0.25 16 "Choose a square with the same number of dots as the target" "Expected" 647 6.4723462945009
"6445" "s34" 115 "Comparison Vague" "RtoL" "Small" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 40 "Choose a square with far fewer dots than the target" "Expected" 1421 7.2591161280971
"6446" "s34" 116 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "36:45:54" 0.75 50 "Choose a square with far fewer dots than the target" "Expected" 868 6.76619171466035
"6447" "s34" 117 "Comparison Crisp" "LtoR" "Large" "Crisp" -0.5 "Comparison" -0.5 "06:15:24" -0.75 10 "Choose a square with more dots than the target" "Expected" 1225 7.11069612297883
"6448" "s34" 118 "Comparison Crisp" "RtoL" "Large" "Crisp" -0.5 "Comparison" -0.5 "16:25:34" -0.25 20 "Choose a square with more dots than the target" "Expected" 634 6.45204895443723
"6449" "s34" 119 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 44 "Choose a square with the same number of dots as the target" "Expected" 670 6.50727771238501
"6450" "s34" 120 "Comparison Vague" "RtoL" "Small" "Vague" 0.5 "Comparison" -0.5 "36:45:54" 0.75 50 "Choose a square with far fewer dots than the target" "Expected" 1083 6.98749024700099
"6451" "s34" 121 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 6 "Choose a square with the same number of dots as the target" "Expected" 1420 7.25841215059531
"6452" "s34" 122 "Matching Crisp" "RtoL" "Small" "Crisp" -0.5 "Matching" 0.5 "16:25:34" -0.25 16 "Choose a square with the same number of dots as the target" "Expected" 613 6.41836493593621
"6453" "s34" 123 "Comparison Crisp" "LtoR" "Small" "Crisp" -0.5 "Comparison" -0.5 "26:35:44" 0.25 40 "Choose a square with fewer dots than the target" "Expected" 1543 7.34148385236316
"6454" "s34" 124 "Comparison Crisp" "LtoR" "Large" "Crisp" -0.5 "Comparison" -0.5 "36:45:54" 0.75 40 "Choose a square with more dots than the target" "Expected" 501 6.21660610108486
"6455" "s34" 125 "Comparison Vague" "RtoL" "Small" "Vague" 0.5 "Comparison" -0.5 "06:15:24" -0.75 20 "Choose a square with far fewer dots than the target" "Expected" 618 6.42648845745769
"6456" "s34" 126 "Matching Vague" "LtoR" "Large" "Vague" 0.5 "Matching" 0.5 "16:25:34" -0.25 30 "Choose a square with about the same number of dots as the target" "Expected" 1067 6.97260625130175
"6457" "s34" 127 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "26:35:44" 0.25 40 "Choose a square with about the same number of dots as the target" "Near" 724 6.58479139238572
"6458" "s34" 128 "Comparison Crisp" "LtoR" "Small" "Crisp" -0.5 "Comparison" -0.5 "36:45:54" 0.75 50 "Choose a square with fewer dots than the target" "Expected" 1056 6.96224346426621
"6459" "s34" 129 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 6 "Choose a square with the same number of dots as the target" "Expected" 970 6.87729607149743
"6460" "s34" 130 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "16:25:34" -0.25 34 "Choose a square with the same number of dots as the target" "Near" 857 6.75343791859778
"6461" "s34" 131 "Comparison Crisp" "RtoL" "Large" "Crisp" -0.5 "Comparison" -0.5 "26:35:44" 0.25 30 "Choose a square with more dots than the target" "Expected" 885 6.78558764500793
"6462" "s34" 132 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "36:45:54" 0.75 50 "Choose a square with far fewer dots than the target" "Expected" 732 6.59578051396131
"6463" "s34" 133 "Comparison Vague" "LtoR" "Large" "Vague" 0.5 "Comparison" -0.5 "06:15:24" -0.75 10 "Choose a square with far more dots than the target" "Expected" 780 6.65929391968364
"6464" "s34" 134 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "16:25:34" -0.25 30 "Choose a square with fewer dots than the target" "Expected" 563 6.33327962813969
"6465" "s34" 135 "Comparison Vague" "LtoR" "Large" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 30 "Choose a square with far more dots than the target" "Expected" 1622 7.39141523467536
"6466" "s34" 136 "Matching Vague" "RtoL" "Small" "Vague" 0.5 "Matching" 0.5 "36:45:54" 0.75 40 "Choose a square with about the same number of dots as the target" "Near" 1434 7.26822302115957
"6467" "s34" 137 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "06:15:24" -0.75 20 "Choose a square with fewer dots than the target" "Expected" 512 6.23832462503951
"6468" "s34" 138 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "16:25:34" -0.25 16 "Choose a square with the same number of dots as the target" "Expected" 530 6.27287700654617
"6469" "s34" 139 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "26:35:44" 0.25 40 "Choose a square with about the same number of dots as the target" "Near" 806 6.69208374250663
"6470" "s34" 140 "Comparison Crisp" "RtoL" "Large" "Crisp" -0.5 "Comparison" -0.5 "36:45:54" 0.75 40 "Choose a square with more dots than the target" "Expected" 1902 7.55066124310534
"6471" "s34" 141 "Matching Vague" "RtoL" "Small" "Vague" 0.5 "Matching" 0.5 "06:15:24" -0.75 10 "Choose a square with about the same number of dots as the target" "Near" 915 6.81892406527552
"6472" "s34" 142 "Matching Vague" "LtoR" "Large" "Vague" 0.5 "Matching" 0.5 "16:25:34" -0.25 30 "Choose a square with about the same number of dots as the target" "Near" 857 6.75343791859778
"6473" "s34" 143 "Comparison Crisp" "RtoL" "Small" "Crisp" -0.5 "Comparison" -0.5 "26:35:44" 0.25 40 "Choose a square with fewer dots than the target" "Expected" 544 6.29894924685594
"6474" "s34" 144 "Comparison Crisp" "LtoR" "Large" "Crisp" -0.5 "Comparison" -0.5 "36:45:54" 0.75 40 "Choose a square with more dots than the target" "Expected" 845 6.73933662735717
"6475" "s34" 145 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 24 "Choose a square with the same number of dots as the target" "Expected" 628 6.4425401664682
"6476" "s34" 146 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "16:25:34" -0.25 30 "Choose a square with far fewer dots than the target" "Expected" 723 6.58340922215876
"6477" "s34" 147 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 40 "Choose a square with far fewer dots than the target" "Expected" 958 6.86484777797086
"6478" "s34" 148 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 36 "Choose a square with the same number of dots as the target" "Expected" 707 6.56103066589657
"6479" "s34" 149 "Comparison Vague" "LtoR" "Small" "Vague" 0.5 "Comparison" -0.5 "06:15:24" -0.75 20 "Choose a square with far fewer dots than the target" "Expected" 397 5.98393628068719
"6480" "s34" 150 "Comparison Crisp" "LtoR" "Large" "Crisp" -0.5 "Comparison" -0.5 "16:25:34" -0.25 20 "Choose a square with more dots than the target" "Expected" 829 6.7202201551353
"6481" "s34" 151 "Comparison Vague" "RtoL" "Large" "Vague" 0.5 "Comparison" -0.5 "26:35:44" 0.25 30 "Choose a square with far more dots than the target" "Expected" 445 6.09807428216624
"6482" "s34" 152 "Comparison Vague" "LtoR" "Large" "Vague" 0.5 "Comparison" -0.5 "36:45:54" 0.75 40 "Choose a square with far more dots than the target" "Near" 798 6.68210859744981
"6483" "s34" 153 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 24 "Choose a square with the same number of dots as the target" "Expected" 987 6.89467003943348
"6484" "s34" 154 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "16:25:34" -0.25 34 "Choose a square with the same number of dots as the target" "Expected" 1014 6.92165818415113
"6485" "s34" 155 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 44 "Choose a square with the same number of dots as the target" "Expected" 578 6.35957386867238
"6486" "s34" 156 "Matching Vague" "LtoR" "Small" "Vague" 0.5 "Matching" 0.5 "36:45:54" 0.75 40 "Choose a square with about the same number of dots as the target" "Expected" 1104 7.00669522683704
"6487" "s34" 157 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "06:15:24" -0.75 20 "Choose a square with about the same number of dots as the target" "Near" 1402 7.24565506759454
"6488" "s34" 158 "Comparison Crisp" "RtoL" "Large" "Crisp" -0.5 "Comparison" -0.5 "16:25:34" -0.25 20 "Choose a square with more dots than the target" "Expected" 663 6.49677499018586
"6489" "s34" 159 "Matching Crisp" "LtoR" "Small" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 26 "Choose a square with the same number of dots as the target" "Expected" 1415 7.25488481007734
"6490" "s34" 160 "Matching Crisp" "RtoL" "Large" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 54 "Choose a square with the same number of dots as the target" "Near" 1322 7.18690102041163
"6491" "s34" 161 "Matching Crisp" "RtoL" "Small" "Crisp" -0.5 "Matching" 0.5 "06:15:24" -0.75 6 "Choose a square with the same number of dots as the target" "Expected" 691 6.53813982376767
"6492" "s34" 162 "Matching Crisp" "RtoL" "Small" "Crisp" -0.5 "Matching" 0.5 "16:25:34" -0.25 16 "Choose a square with the same number of dots as the target" "Expected" 899 6.80128303447162
"6493" "s34" 163 "Matching Vague" "LtoR" "Large" "Vague" 0.5 "Matching" 0.5 "26:35:44" 0.25 40 "Choose a square with about the same number of dots as the target" "Near" 997 6.90475076996184
"6494" "s34" 164 "Matching Vague" "LtoR" "Large" "Vague" 0.5 "Matching" 0.5 "36:45:54" 0.75 50 "Choose a square with about the same number of dots as the target" "Far" 890 6.79122146272619
"6495" "s34" 165 "Comparison Crisp" "RtoL" "Large" "Crisp" -0.5 "Comparison" -0.5 "06:15:24" -0.75 10 "Choose a square with more dots than the target" "Expected" 554 6.31716468674728
"6496" "s34" 166 "Matching Vague" "RtoL" "Large" "Vague" 0.5 "Matching" 0.5 "16:25:34" -0.25 30 "Choose a square with about the same number of dots as the target" "Near" 1826 7.50988306115491
"6497" "s34" 167 "Matching Crisp" "RtoL" "Small" "Crisp" -0.5 "Matching" 0.5 "26:35:44" 0.25 26 "Choose a square with the same number of dots as the target" "Expected" 1074 6.97914527506881
"6498" "s34" 168 "Matching Crisp" "LtoR" "Large" "Crisp" -0.5 "Matching" 0.5 "36:45:54" 0.75 54 "Choose a square with the same number of dots as the target" "Far" 911 6.81454289725996
